京东 力 当天 送到 价格 贵 锅 瑕疵 釉面 光滑 说明书 清洗 烧 一锅粥 4600 毫升 容量 烧汤 一家人 够 喝 ,-1,1,1,0
砂锅 厚实 很漂亮 容量 煮 量 一点 压力 清洗 ,0,1,1,0
几次 感觉 不错 担心 砂锅 煮 会裂 结实 买 邻居 推荐 这款 煲 药材 凉茶 得当 ,0,0,1,0
锅锅 可爱 喜欢 款式 颜色 质量 不错 ,0,1,1,0
盘子 收到 整套 漂亮 厚实 破损 包装 ,0,1,1,0
套餐 具 瓷 想象 中 细 外观 很漂亮 碗 勺 包装 严实 喜欢 南瓜 那套 汤勺 汤碗 选 千叶 草 顺手 筷子 总体 喜欢 发 送货到 门 速度 很赞 ,0,1,1,0
砂锅 特别 沙眼 表面 光滑 图案 漂亮 ,0,1,1,0
外观 包装 完美 双层 包装 一点 破坏   美观 程度 精细 图案 设计 很大 气 高档   商品 碗 具壁 薄 不失 硬度 数量   体验 美观 度 产品 盛饭 吃 好几碗   瓷质 效果 景德镇 陶瓷 感觉 舒服   隔热 效果 隔热 效果 小朋友 碗 吃饭 端上 碗 走   整体而言 购物 体验 新家 增添 活力 ,0,1,1,0
质量 不错 煮粥 两个 煲仔饭 两个 人不太够 ,0,-1,1,0
外观 好看 价格 实惠 满意 购物 ,1,1,0,0
精致 漂亮 一套 摆在 客厅 满意 好看 ,0,1,1,0
疫情 配送 时间 长 理解 外型 设计 不错 精致 ,0,1,1,0
东西 质量 不错 好好 好评 ,0,0,1,0
包装 外观 好看 简约 大方 筷子 独立 包装带 一双 拆 一双 ,0,1,0,0
外观 包装 包装 用心   美观 程度 美观 漂亮   商品 上档次   体验 没用过 买 爸妈   瓷质 效果   隔热 效果 没用过 昨晚 清洗 ,0,1,1,0
第一次 网上 买 担心 会碎 掉 看中 这款 全白 盘子 下单 忐忑 中 第二天 拿到 拆开 包装 开心 盘子 完好无损 细心 包好 颜色 喜欢 尺寸 喜欢 满意 ,0,1,1,0
美观 程度   花型 设计 好看   清洗 难易 洗   做工 品质 做工   瓷质 效果   美观 程度 好看 ,0,1,1,0
活动 一套 感觉 拿少 东西 挺 碗 边沿 光滑 面 光滑 挺 厚实 骨瓷 价格 实惠 雕花 漂亮 简单 大方 ,1,1,1,0
外面 买 价 实惠 真心 行 赞赞赞 好看 喜欢 值得 ,1,1,0,0
品质 棒棒 哒 洁白 简洁 美观 好看 花哨 实惠 大小 合适 常用 尺寸 滑 掉落 买 六个 一下子 补充 好多 盘子 装 水果 披萨 薯条 面包 菜 样样 都行 白色 挺百搭 花色 挺不错 选择 好看 ,1,1,1,0
喜欢   瓷质 效果   美观 程度   做工 品质   清洗 难易 易   花型 设计 ,0,1,1,0
碗 碟 双 筷子 出乎意料 厚实 美观 漂亮 比换 水果 好太多 ,0,1,1,0
高端 大气 上档次 喜欢 一款 杯子 ,0,1,0,0
砂锅 不错 好用 大小 合适 平时 炖个 汤煲 菜 清洗 钢丝 球 水泡 清洗 ,0,1,1,0
活动 下单 小哥 帮 送上门 服务 挺不错 锅 包装 泡沫 夹 结实 磕碰 地方 大小 合适 够 一家 三口 吃 ,0,1,1,0
表面 手感 表面 光滑 清洗   手工 工艺 抛光 很亮   实用 效果 350 毫升 够用   外观设计 外观 骚 喜欢 ,0,1,1,0
外观 包装 泡沫 包裹 防震 效果 不错   美观 程度 简约 ,0,1,1,0
碗 没有 瑕疵 棒 ,0,0,1,0
价格 划算 3.5 升 容量 刚刚 美中不足 指引 养锅 第一次 熬粥 放米 太多 超级 糊 要养 锅 最少 米 放 水 ,1,1,0,0
喜欢 颜色 超级 喜欢 杯子 质量 超棒 购物 ,0,1,1,0
外观 挺不错 配得 价格 档次 高泡 洗洗 干净 ,1,1,0,0
京东 给力 二十四 小时 之内 到货 收到 货后 磕碰 破损 瑕疵 碗 太小 犹豫 该不该 买 收到 货后 发现 物品 大小 条纹 色度 质感 整体 效果 预想 中 比较满意   包装 不错 家人 喜欢 ,0,1,1,0
不错 一款 外观 漂亮 材质 做工 精细 ,0,1,1,0
不错 外观 好看 大小 合适 ,0,1,0,0
3.5 L 大小 正合适 不大不小 砂锅 质感 明天 开锅 希望 好用 ,0,1,1,0
不大不小 适合 三四个 煲汤 熬粥 铁锅 炖 要香 ,0,1,0,0
杯子 外观 不错 细节 精致 勺子 有心 ,0,1,1,0
碗 很大 夠深 用後好 刷 價格 便宜 擺盤 好看 性價 高 ,1,1,1,0
服务态度 杯子 好看 ,0,1,0,0
砂锅 收到 质量 做工 精细 外观 精致 做工 精致 满意 很大 容量 适合 一家 三口 材质 厚实 呀呀 呀呀 呀呀 ,0,1,1,0
特别 好用 砂锅 锅身 细腻 异味 做工 精致 买 两个 一大 一小 炖 整只 两三个 人用 很大 炖 银耳 炖 粥 炖汤 实用 ,0,1,1,0
开箱 检查 烂 手感 ,0,0,-1,0
精致 瓷碗 套餐 价格 不高 三口 之家 够用 体验 一段时间 效果 不错 买 两套 ,1,1,1,0
碗 盘子 喜欢 勺子 很漂亮 小巧玲珑 碗 看着 食欲 颜色 质感 不错 一套 性价比 太好了 太 喜欢 ,1,1,1,0
想买个 杯子 家里 保温杯 太 保温 京东 搜索 款 杯子 众多 产品 跳跃 视线 里 脱颖而出 杯口 宽大 水缸 装 东西 麦子 牛奶 颜色 好像 棕色 耐看 耐脏 手握着 舒服 送 勺子 平 扔 ,0,1,1,0
物流 过速 安全可靠 好用 外观 优雅 ,0,1,1,0
凑 活着 劣质 本来 想 退 买 包邮 快递费 要贵 退货 快递费 算了 ,-1,0,-1,0
物流 速度 超快 头回 买 品牌 挺 漂亮 没用 赠品 ,0,1,0,0
宝贝 收到 不错 物流 一如既往 很快 砂锅 颜值 高 图案 可爱 4600ml 容量 一家 三四口 刚刚 煲汤 煲 粥 ,0,1,0,0
碗 椭圆形 釉面 理想 ,0,0,1,0
不错 手里 沉甸甸 厚实 烤箱 中 很棒 ,0,0,1,0
杯子 特好看 特别 喜欢 下次 买 破碎 包装 完整 到位 很快 店家 细心 ,0,1,1,0
好值 第一次 下手 说 行刚 收到 没话说 实体店 没什么 区别 下次 还会来 价格 适中 商场 买 划算 价能 买 质量 行 宝贝 行 值得 拥有 物流 杠杠 太快 ,1,0,1,0
砂锅 质量 好 挺 适合 三四口 合适 大小 合适 很大 厨房 神器 占 地方 春秋 炖汤 时间 ,0,1,1,0
双 买 京东 东西 很漂亮 光滑   未 ,0,1,1,0
锅锅 质量 性价比 高 实用 买来 老人 煮 中 药用 买 4L 够用 卖家 送 漏斗 过滤 中药 贴心 品牌 漏斗 买 价值 高 满星 好评 实用 ,1,1,1,0
哈哈哈 哈哈哈 好大 一口 汤锅 买 合适 煮汤 满意 物美价廉 便宜 好用 颜值 高 图案 生动 大力支持 推荐 推荐 ,1,1,1,0
朋友 乔迁 送给 收到 包装 质量 惊喜   一如既往   支持   谢谢 ,0,0,1,0
买来 妈妈 熬药 颜值 高 关键 价格 实惠 熬药 值得 入手 ,1,1,0,0
好看 设计 满意 ,0,1,0,0
东西 东西 想要 搪瓷 杯 没想到 第一次 买 东西 不看 输 惨 注明 仿 搪瓷 看不见 ,0,0,-1,0
物品 做工 不错 ,0,0,1,0
做 汤 对味 一到 两个 容量 足够 儿子 吃 儿子 说 好吃 砂锅 做 味道 做工 细致 希望 时间 长 ,0,1,1,0
买 满意 产品 材质 做工 精细 颜色 漂亮 大小 合适 价格 不错 员 送货到 家 喜欢 天冷 炖鸡汤 炖 黑鱼 汤 白木耳 汤 好吃 保温 效果 冬天 特别 推荐 ,1,1,1,0
特棒   破损       收到 洗 干净           小哥 太给力     赞 ,0,0,1,0
杯子 不错 挺 好看 容量 手感 不错 满意 ,0,1,1,0
太 惊喜 包装 特别 用心 一层 一层 一点 损坏 盘子 勺子 碗 特别 光滑 手感 超好 很漂亮 大小 适中 筷子 质量 太棒了 ,0,1,1,0
宝贝 收到 颜色 好看 质感 样子 简单 想要 下次 还会 ,0,1,1,0
包装 结实 仔细 价格 太贵 ,-1,0,1,0
大小 合适 送 防烫 硅胶套 贴心 ,0,1,1,0
砂锅 传热 保温 性 中 情况 盛满 食品 端 刷 美观 表面 干净 一刷 掉 购买 愉快 ,0,1,1,0
美观 程度 简洁 大方   盘型 设计 很美 实用   清洗 难易 清洗   做工 品质 不错 ,0,1,1,0
盘子 很漂亮 瓷 厚 结实 耐用 ,0,1,1,0
东西 不错 好看 喜欢 放心 东西 太好了 小朋友 ,0,1,0,0
肚大口 造型 喜欢 用料 讲究 设计 感 强 看过 一路 象北 一下子 看中 这款 杯子 意义 满意 ,0,1,1,0
漂亮 大方 ,0,1,0,0
颜值 太干 贴心 还配 螺丝刀 天呀 超值 ,1,1,0,0
碗 不错 价格 划算 质量 挺好,1,0,1,0
京东 买 熬 中药 锅 大小 够用 熬 一副 特别 水量 不错 熬药 电动 损失 药性 ,0,1,0,0
漂亮 包装 谢谢 想不到 惊喜 做工 精细 颜色 漂亮 好评 ,0,1,1,0
包装 严实 不用 担心 打碎 可惜 杯子 整体 不错 上釉 不匀 杯壁 局部 釉块 买 两个 ,0,0,-1,0
质量 贴心 送 配件 ,0,0,1,0
摆件 不错 挺 ,0,1,0,0
泥火匠 煲汤 斑马 如意 釉 中彩 耐热 砂锅 包装 严实 选料 考究 厚实 细腻 4600ml 够 煲汤 卤菜 熬粥 红烧 设计 精美 低调 奢华 手感 值得 入手 店家 服务 不厌其烦 物流 选 京东 给力 买 ,0,1,1,0
超快 木有 宝贝 完整 包装 精美 完美 购物 哥点 赞 ,0,1,1,0
不错 买 砂锅 收到 包装 完好无损 蛮大 适合 五六 人用 砂锅 颜值 高 厚实 炖汤 煮粥 超级 好用 炖汤 高压锅 炖 好吃 价格 便宜 ,1,1,1,0
质量 日式 风格 清新 感觉 盘子 尺寸 大小 正 适合 三口 日常生活 妥妥 包装 严实 喜欢 ,0,1,1,0
商品质量 不错 用料 真实 材质 聚热 性强 结实 耐用 最小 火力 高热 状态   煮 东西 不粘锅 清洁 使用寿命 长 ,0,0,1,0
外包装 精美 精致 产品质量 精致 喜欢 ,0,1,1,0
壶 挺 熬药 小火 慢炖 价格 超 优惠 性能 比高 完美 购物 整体 值得 回购 ,1,0,1,0
发货 很快 服务周到 做工 精致 朋友 这家 店 货值 价位 算是 物有所值 喜欢 朋友 下单 宝贝 很行 ,1,0,1,0
第一个 值得 肯定 京东 物流 一如既往 头 下单 第二天 早就 程序 猿 不错 节省 时间 公司 做 贡献 第二个 想 说 砂锅 质量 厚实  买 熬 中药 缺点 中药 水往 外 倒会流 一地 ,0,0,1,0
价格 大众化 产品 质量 款式 挺 满意   果有 光顾 店铺 ,1,1,1,0
盘子 好看 底座 高点   ,0,1,0,0
杯子 好看 大小 刚刚 ,0,1,0,0
拿到 手 精美 坏 质量 结实,0,1,1,0
材质 厚实 大小 三口 家庭 焖 炖煮 样样 喜欢 砂锅 小孩 煲汤 熬粥 质量 不错 质保 期 推荐 ,0,1,1,0
漂亮 网页 好看 ,0,1,0,0
两天 买 不当 操作 炸 买 质量 结实 容量 熬药 合适 操作 ,0,1,1,0
买来 煮 白粥 炖 鸡汤 牛骨 汤 味道 不错 点 升 非常适合 三口 家 颜值 乖 喜欢 质量 厚实 超市 网上 买 价格合理 分 ,1,1,1,0
面料 不错 v 柔软 色差 价格 实惠 ,1,1,1,0
满意 完美 一套 日式 料理 特别 吻合 拿的出手 颜色 很漂亮 价格 便宜 京东 自营 品牌 质量 保证 推荐 购买 ,1,1,1,0
京东 力 商品 包装 严实 质量 感觉 ,0,0,1,0
砂锅 质量 很棒 样子 好看 锅 很棒 大小 刚刚 买回来 发现 无所谓 嫌小 嫌 ,0,1,1,0
砂锅 熬粥 特别 明火 熬 底部 发黑 设计 清洗 那种 特别 难洗 地方 手里 挺 分量 ,0,0,1,0
收到 看好 喜欢 上趣 漂亮 质量 不错 昨天 单子 中午 到货 京东 物流 很错 服务 辛苦 中午 送货 点赞 ,0,1,1,0
碗 具 收到 质量 结实 花色 好看 特别 称赞 店家 发货 少 汤碗 补货 好评 ,0,1,1,0
挺 漂亮 表面 细腻 颜值 高 包装 完好无损 隔热 效果 不错 ,0,1,1,0
一套 简约 风 ,0,1,0,0
特色 特别 爱   特别   特别   赞 ,0,1,0,0
浇水   太 好看   碗 盘 双 筷子 勺子   不愧 京东   好评 ,0,1,0,0
泡沫 盒 包装 对碗 盘子 勺子 筷子 保护 包装 严密 盘子 碗 勺子 放 塑料膜 保护 精致 可爱 符合 想象 期待 浇水 浇成 价格 美丽 ,1,1,1,0
价钱 实惠 划算 满意哦 开心 ,1,0,0,0
精致 小碗 适合 餐量 棒 多买 几个 很漂亮 ,0,1,1,0
大小 刚刚 放在 客厅 显得 上档次 物超所值 不错 ,1,1,0,0
特价 购买 性价比 超高 瓷质 细腻 大小 合适 ,1,1,1,0
锅 不错 买来 用于 煎药 导热性 放在 炉子 一会儿 开锅 火关 小后 温度 药 实效性 强 锅 内容 量 很大 药 剂量 不小 放在 满满 一锅 干上 盖子 没什么 重量 很大 但用 放心 ,0,1,1,0
美观 程度 效果 不错 平碟 拿来 当作 骨碟 效果 刚刚 滴   花型 设计 花型 图案 设计 风格 简约 大方 得体   清洗 难易 清洗 用水 加 洗洁精 清洗   瓷质 效果 瓷器 行 日常 用做 ,0,1,1,0
特别 前段时间 摔坏 疫情 期间 急用 试着 拍 京东 送货 太 感谢 品牌 砂锅 煲 不错 两边 抓手 溢出 喜欢 大容量 爸妈 买 ,0,1,0,0
买过 急需 汤锅 第一个 想到 这款 锅 深 能放 水 足够 五六个 喝 京东 物流 头天 晚上 下单 第二天 太 小哥 服务态度 要点 个赞 ,0,1,0,0
杯子 做 精致 天凉 喝咖啡 奶茶 不错 支持 支持 ,0,0,1,0
杯子 款式 可爱 速度 包装 送 勺子 用于 搅拌 满意 购物 杯子 污点 残缺 价格 适中 容量 足够 ,1,1,-1,0
买 两套 一套 妹妹 一套 挺 前两天 妹妹 新房 打开 两个 面碗 确实 不错 厚厚的 浅 吃面 特别 搅拌 挺 两个 盘子 够 三四个 吃饭 菜 混色 单调 ,0,-1,1,0
说 想 买 搪瓷 杯 搪瓷 杯 样式 瓷杯 子 失望 后来者 小心 仔细   瓷杯 子 厚重 工艺 不错 ,0,-1,1,0
好评 宝贝 挺 厚实 质感 不错 大小 合适 光滑 味道 价格 店里 合适 一套 家里 刚刚 送货上门 ,1,1,1,0
一款 颜值 特别 高 锅 锅 传统 长相 确实 外漏 包装 结实 老板 有心 美啦美 ,0,1,1,0
产品 不错 精致 物美价廉 ,1,1,1,0
开箱 查看 外观 漂亮 包装 完好 破损 柚色 君云 回家 明火 火烧 没事 ,0,1,1,0
大小 合适 颜色 漂亮 品牌 值得 信赖 性价比 挺 高 满意 送货 速度 更是 一流 满意 京东 给力 大小 正正好好 喜欢 ,1,1,1,0
便宜 两个 人买 一套 够用 ,1,0,0,0
很赞 工艺 很漂亮 包装 严实 还会 光顾 ,0,1,1,0
砂锅 很棒 品牌 值得 信赖 大小 合适 家里 炖 东西 ,0,1,0,0
买来 煮 中药 幸运 收到 新款 锅盖 把手 滑手 一段时间 总体 感觉 分 扣分 项是 锅盖 手上 有个 口 特别 小心 烫 到手 ,0,0,-1,0
好用 汤锅 买回来 用过 几次 评价 颜值 好看 煲汤 容量 够 煲 汤 吃 两顿 多煲 少煲 ,0,1,1,0
超级 超级 喜欢 四个 碗 四个 小蝶 筷子 汤匙 美观 程度 不错 瓷碗 瓷盘 挺 漂亮 摆着 挺 好看 舍不得 瓷质 效果 不错 花纹 好看 纹路 清晰 收到 完好无损 色泽 好看 宝贝 颜值 高 做工 图案 很漂亮 简约 时尚 包装 精美 满意 做工 精致 高端 大气 上档次 感觉 不枉 多天 勤勤恳恳 浇水 羊毛 值 ,1,1,1,0
大小 合适 一锅 煲仔饭 正好 两个 吃 再配 汤 完美 ,0,1,0,0
一整套 挺 好看 挺 齐全 ,0,1,0,0
爱仕达 锅 家里 好几个 想买个 炖锅 爱仕达 砂锅 炖锅 毫不犹豫 入手 款 炖锅 外形 做 很漂亮 黑色 锅身 红色 锅盖 这款 锅 喜庆 感觉 砂锅 炖汤 保温 效果 肉质 炖 酥 烂 ,0,1,1,0
好看 想象 要好看 放在 办公室 合适 超级 喜欢 杯子 ,0,1,0,0
包装 很严 破损 盘子 太多碗 太少 碗 盘套 超值 ,1,0,1,0
表面 手感 光滑   美观 程度 优秀   手工 工艺 陶瓷 材质   特色 卖家 送 勺子 盖子 ,0,1,1,0
美观 程度 漂亮   外观设计 美观大方   表面 手感 光滑   手工 工艺 高   实用 效果   特色 颜值 高 家人 喜欢 ,0,1,1,0
不错 朴素 一款 想象 中 大些 盖子 红色 一家 四口 煲汤 够 喝 物流 力 早上 下单 耽误 晚上 做饭 京东 不错 ,0,1,0,0
很漂亮 红色 喜庆 买来 感觉 喝水 情调 ,0,1,0,0
分量 预想 足 传热 散热 慢 小时候 回忆 ,0,0,1,0
包装 颜色 喜欢 完整 没有 破损 没有 异味 ,0,1,1,0
收到 拆开 包装 发现 杯盖 破损 破损 一条 缝 质量 差评 ,0,0,-1,0
买 黑色 买 白色 样式 精美 ,0,1,0,0
碗 不错 干净 透亮   喜欢 简单 大小 适中 不算 浅   异味 好评 ,0,1,1,0
眼光 惊艳   烟灰缸 颜值 太高   深超 实用   情人节 安排   男生 情人节 礼物   水晶玻璃   烟灰缸   情人节 ,0,1,1,0
秒 杀价 抢 一套 颜值 高 家里 换 一套 新 碗碟 套装 感觉 不错 玫瑰花 好看 瓷 质感 手摸 顺滑 勺子 大小 合适 大碗 拿来 吃 面条 佳 勺子 弧度 设计 卖家 描述 物流 算 态度 真实 物美价廉 性价比 高 下次 还会 购买 ,1,1,1,0
质量 不错 套装 金色 好看 ,0,1,1,0
很棒 煲汤 罐 周末 做 冬瓜 排骨汤 女朋友 喜欢 吃 3.5 L 小罐 两三个 吃 刚刚 四口 家 买大 一点 容量 ,0,1,0,0
确实 好看 字 ,0,1,0,0
东西 不错 物流 京东 自营 值得 拥有 质量 加油   • • ,0,0,1,0
砂锅 大小 适中 外观 漂亮 白色 好看 第一次 煮 白粥 算是 保养 ,0,1,0,0
包装 严实 损坏 碗盘 勺子 质量 厚实 美观 瑕疵 满意 农场 兑换 区别对待 值得 信赖 ,0,1,1,0
不错 喜欢 性价比 高 ,1,0,1,0
超 喜欢 感觉 挺 可爱 大小 合适 太 大显 笨 太小 大小 合适 ,0,1,0,0
精致 绝美 十六 件 歺 具 京东 种植 水果 收获 外观 包装 完好无损 手感 瓷器 质量 特 值得 京友们 推荐 谢谢 厂商 京东 平台 ,1,1,1,0
碗碟 收到 做工 精细 美观大方 喜欢 ,0,1,1,0
一共 六个 盘子 正好 够用 盘子 直径 厘米 深度 很能 装菜 盘子 釉面 光滑 饱满 瑕疵 颜色 纯净 图案 显 干净 用餐 感觉 舒服 盘子 质地 烧制 均匀 光滑 易 清洁 打理 ,0,1,1,0
美观 程度 丑萌 丑萌 整合 心意 帅气 外表 确实 简洁 好看 适合   表面 手感 如丝 般 顺滑 夸张 反正 光滑   手工 工艺 一杯 牛奶 刚刚 早上 一杯   实用 效果 杯口 肚子 洗 非常容易 清洗 ,0,1,1,0
宝贝 收到 喜欢 好看 卖家 发货 速度 很快 物流 速度 很快 东西 精致 煎药 太好 小火 慢慢 熬 熬出来 药 很浓 效果 ,0,1,1,0
好看 当作 钥匙 收纳 ,0,1,0,0
好几家 店 好几家 店 发现 一家 陶瓷 评价 包装 精美 陶瓷 质量 品质 不错 愉快 购物 ,0,1,1,0
满意 瓷面 光滑 包装 ,0,0,1,0
用过 两次 评价 买 大小 合适 质地 光滑 清洗 ,0,1,1,0
正品 商店 里 买 网购 方便快捷 品质 放心 还会 光顾 服务 一流 产品质量 物流 很快 满意 买 第二个 砂锅   够 两个 人用   买 3.5 升   全家 ,0,1,1,0
这是 农场 水果 换 质量 超市 零售 简单 花纹 釉面 光滑 瑕疵 喜欢 ,1,1,1,0
款 马克杯 造型 设计 独特 小象 浮雕 立体 设计 一种 特别 可爱 清新 感觉 底 大圆 设计 杯子 清洗 特别 ,0,1,0,0
美观 程度 外形 挺不错   表面 手感 手感 挺   手工 工艺 工艺 用心   实用 效果 买来 蜂蜜 喝 泡 咖啡 不错 ,0,1,1,0
质量 煲汤 好用 溢锅 日常 家庭 足够 重点 超市 便宜 太多 超市 价格 279 ,1,0,1,0
美观 程度 不错 挺 好看   外观设计 挺不错   表面 手感 光滑 摩擦   手工 工艺 瓷实   实用 效果 配套 齐全   特色 合适 ,0,1,1,0
杯子 不错 我手 残 弄碎 买 第四个 杯子 ,0,0,-1,0
瓷质 效果 顺丰快 递给 寄错 地方 帮 解决问题 碗 碰伤 态度 碗 盘子 很漂亮 质量 值得 购买 ,0,1,1,0
包装 泡沫 乱 飘 碎屑 碗碟 精美 图片 满意 ,0,1,-1,0
到货 迫不及待 打开 失望 质量 劣质 特别 颜值 高 满意 购物 历时 天才 收到 太不容易 落 手里 便宜,1,1,-1,0
物件 外观 釉面 轻重 大小 想象 中 样子 赞 ,0,1,0,0
特别 好用 价钱 贵 大爱 推荐 推荐 煲汤 味道 不错 ,-1,0,1,0
宝贝 收到 价格 亲民 评价 总体 需求 汤匙 隔热 效果 包装 严实 破损 高端 大气 上档次 手感 舒服 花纹 很漂亮 满意 物美价廉 还会 回购 小哥 力 五分 好评 ,1,1,1,0
好看 刚刚 吃 饭碗 ,0,1,0,0
汤煲 收到 包装 完好 煲 很大 很漂亮 做工 精细 质量 不错 品牌 没得说 多元 价格 升 养生 煲 超值 赶紧 下手 早上 拍 下午 收到 京东 物流 ,1,1,1,0
收到 图案 喜欢 商品质量 值得 推荐 关注 感谢 京东 平台 消费者 提供 优质 服务 ,0,1,1,0
美观 程度 很漂亮   质地 效果 质感   难易 使用方便 ,0,1,1,0
买来 送人 挺好看 太棒了 ,0,1,0,0
出租房 采购 原因 性价比 高 发货 速度 满意 产品 破损 情况 到手 物超所值 花纹 漂亮 拿到 手上 质地 不错 满意 ,1,1,1,0
精美 破损 细腻 瑕疵 值得 购买 ,0,1,1,0
质感 光滑 包装   满意 购物 ,0,0,1,0
超值 四个 盘子 四个 碗 四双 筷子 四个 勺子 质量 盘子 碗 很漂亮 好看 大小 家用 合适 包装 严实 泡沫 箱 包装 结实 ,1,1,1,0
好看 人用 反正 朋友 质量 结实 清洗 ,0,1,1,0
外观 包装 完好   美观 程度 不错   瓷质 效果   商品 清爽 ,0,1,1,0
挺 漂亮   大小 适中   不错 ,0,1,0,0
美观 程度 简洁 大方   花型 设计 白色 无花   清洗 难易 简洁 明快 好看 好用   做工 品质 不错   瓷质 效果 好看   美观 程度 好看 ,0,1,1,0
图案 别致 外观 好看 ,0,1,0,0
色 均匀 摸 光滑 满意 ,0,1,1,0
挺 想象 小金 鹿是 塑料 包装 严实 一毛钱 画 很值 ,1,0,1,0
碗 具 收到 质量 耐用 花色 好看 特别 喜欢 好评 ,0,1,1,0
这家 陶瓷 真是太 好用 第一次 想 包装 精美 陶瓷 质量 品质 不错 我会 推荐 想 买 陶瓷 朋友 这家 店里 买 ,0,1,1,0
放 购物车 几个 月 坐等 618 优惠 下单 外观 美 感觉 煲 身比康 s 薄 滴滴 盖子 倒 厚实 满意 ,1,1,1,0
锅 很大 适合 炖汤 炖 肉类 吃 炖 粥 够 五六 口人 吃 卤 几次 牛肉 不错 密封性 卤 软 锅 很沉 厚实 ,0,1,1,0
商品 手感 不错 ,0,0,1,0
包装 严实 磕碰 盘子 图案 好看 ,0,1,1,0
杯子 可爱 包装 不错 ,0,1,0,0
外观 砂锅 不错 没用 买来 过年 ,0,1,0,0
包装 反正 运 破损 到货 超快 骨瓷 摸 薄 买   外面 买 好多 ,0,0,1,0
超级 爱 日式 风格 一口气 买 几个 碗 碟子 新年 新气象 颜色 杯子   家里 客人 区分 棒棒 哒 ,0,1,0,0
价格 实惠 不错 个头 很大 足够 一家 四五口 喝粥 做 汤 ,1,1,0,0
东西 总体 性价比 低 地方 做工 粗糙 价位 太高 晚上 点下 第二天 早上 没收 到货 直降 媳妇 提醒 真 次 还好 价保 拒签 ,-1,0,-1,0
京东 618 搞 活动 便宜 好多 包装 一点 磕碰 买回来 没用 烧 裂开 追评 京东 很快 ,1,0,1,0
领 优惠券 买 价格 实惠 八英寸 汤碗 深度 盛菜 容量 包装 保护 周到 收到 一点 磕碰 ,1,1,1,0
外观设计 简约 大气   美观 程度 很漂亮 喜欢 类型 ,0,1,0,0
外观 很漂亮 想 买 砂锅 做 煲 正好 赶上 京东 优惠 不到 一百块 入手 砂锅 重 容量 很大 适合 一家 三四口 下单 第二天 收到 收到 当天 晚上 做 一道 鲍鱼 鸡煲 味道 赞 ,1,1,0,0
物美价廉 清洗 ,1,1,0,0
美观 程度 简单 大方   表面 手感 入手 莹润   实用 效果 很能 装 水带 勺子 ,0,1,1,0
超市 里 便宜 好多 京东 赶上 活动 锅 想象 一整只 足够 放 大年初三 下单 第二天 到货 小哥 太 敬业 晚上 八点 送货 手动 ,1,1,0,0
美观大方 ,0,1,0,0
不错 砂锅 喜欢 好看 这款 久 终于 买 款 产品质量 不错 做工 细腻 陶瓷 釉 平滑 一款 值得 入手 家用 锅具 好评 ,0,1,1,0
锅 超过 想象 放 一整只 保温 效果 买锅 星期 炖汤 冬天 滋润 ,0,0,1,0
漫长 天 等待 终于 收到 幸好 不负 期待 很漂亮 ,0,1,0,0
发货 物流 送 一双 手套 隔热 垫 说明书 所说 第一次 熬粥 煲汤 锅 很大 适合 家里 五口 汤 人少 两三个 锅 煲汤 略大 供参考 满意 购物 ,0,1,1,0
不错 喜欢 性价比 高 光顾 性价比 高 喜欢 下次 还会 光临 平时 便宜 囤 特别 特别 满意 超级 好看 礼貌 客气 良心 支持 尺寸 刚刚 质量 店家 包装 太 用心 值得 推荐 货 收到 拆开 质量 东西 官网 买 区别 ,1,1,1,0
美观 程度 好看 原图   手工 工艺 细腻   外观设计 大方   实用 效果 情侣 杯   表面 手感 磨砂 摸 舒服   情侣 杯 女朋友 买 原物 送来 贴心 放 防压 空气 泡 感觉 很棒 价格 不错 第二天 下午 送到 ,1,1,1,0
沙锅 造型 好看 细腻 光滑 粘 东西 内胆 空间 很大 熬药 时 受热 温度 均匀 棒 一款 产品 值得 拥有 ,0,1,1,0
美观 程度 不错   外观设计 整体 圆润   表面 手感 摸 舒服   手工 工艺 接缝   实用 效果 看着 年代 感   要说 一点 缺点 杯盖 瑕疵 杯盖 握手 长 一点 更好 握得 住 整体 不错 值得 推荐 入手 一点 更好 ,0,1,1,0
漂亮 煮粥 炖肉 不错 选择 大小 合适 适合 量 外观设计 感 喜欢 重量 适中 质量 性价比 高 喜欢 ,1,1,1,0
挺 手里 特别 质感 买 一点 熬粥 壶 熬 药 喝 免 煎药 味儿 喝 怀疑 药 假 ,0,0,1,0
到货 质量 不错 破损 漂亮 吃饭 香   外观 包装 外包装 泡沫 破损   美观 程度 挺 美观 设计 感   商品 不轻不重 吃饭 累   体验 体验 磕角 地方 不刮手 ,0,1,1,0
疫情 原因 解封 收到 喜欢 两个 汤碗 吃面 合适 碗 图案 漂亮 瓷质 细腻 满意 ,0,1,1,0
疫情 收到 很漂亮 活动 感人 下次 光顾 ,1,1,0,0
砂锅 表面 细腻 厚实 图案 挺美观 用过 煲汤 清洁 支持 京东 自营 ,0,1,1,0
所购 药壶 妥收 包装 严谨 结实 东西 不错 挺 厚重 感觉 想必 结实 耐用 烧炸 好坏 另送 胶皮 盖儿 套 防 烫手 滤网 盒 舀 药 勺子 人性化 满意 附一 更好 ,0,0,1,0
喜欢 颜色 高端 大气 上档次 感觉 ,0,1,0,0
